Datasett hentet fra;https://hnygard.github.io/sivilombudsmannen-uttalelser/;@hallny / Norske-postlister.no;Kilde;https://www.sivilombudsmannen.no/uttalelser/;Data hentet;13.03.2020 00:10:18
Dato - uttalelse;Dato - publisert;Saksnummer;Lenke uttalelse;Lovreferanse;Tittel
27.02.2018;02.03.2018;SM-2017/3088;https://www.sivilombudsmannen.no/uttalelser/plikt-a-oversende-sakens-dokumenter-klageinstansen-sporsmal-unntak-dokumenter-inneholder-advokatrad/;forvaltningsloven §, forvaltningsloven § 13, forvaltningsloven § 33 fjerde ledd, forvaltningsloven § 34 annet ledd, forvaltningsloven§ 29, grunnloven §, grunnloven § 49 annet ledd, offentleglova §, offentleglova § 13, offentleglova § 15 andre ledd, offentleglova § 18, straffeprosessloven § 119, straffeprosessloven § 121, straffeprosessloven § 204, straffeprosesslovens § 204;Plikt til å oversende sakens dokumenter til klageinstansen – spørsmål om unntak for dokumenter som inneholder advokatråd
20.02.2018;28.02.2018;SM-2017/3065;https://www.sivilombudsmannen.no/uttalelser/hensynet-barnets-beste-soknad-overforing-fengsel-lavere-sikkerhetsniva/;forvaltningsloven § 11, forvaltningsloven § 17, forvaltningsloven § 24 første ledd, forvaltningsloven § 25, grunnloven § 104 annet ledd, sivilombudsmannsloven § 10 fjerde ledd, straffegjennomføringsloven § 15 annet ledd, straffegjennomføringsloven § 3 annet ledd;Hensynet til barnets beste ved søknad om overføring til fengsel med lavere sikkerhetsnivå
21.02.2018;27.02.2018;SM-2017/4250;https://www.sivilombudsmannen.no/uttalelser/fylkesmannens-behandling-klagesak-partsinnsyn/;forvaltningsloven §, forvaltningsloven § 11;Fylkesmannens behandling av klagesak om partsinnsyn
20.02.2018;22.02.2018;SM-2017/2960;https://www.sivilombudsmannen.no/uttalelser/innsyn-brev-kommuneadvokaten-oslo-sporsmal-underordna-organ/;offentleglova §, offentleglova § 15, offentleglova § 15 første ledd første punktum;Innsyn i brev fra Kommuneadvokaten i Oslo – spørsmål om «underordna organ»
14.02.2018;22.02.2018;SM-2017/1208;https://www.sivilombudsmannen.no/uttalelser/proveloslatelse-dom-pa-tvunget-helsevern-overforing-anstalt-kriminalomsorgen-kriminalomsorgens-oppfolging-proveloslatte/;grunnloven § 102, grunnloven § 113, psykisk helsevernloven § 5-6, psykisk helsevernloven § 5-7, straffegjennomføringsloven § 5 fjerde ledd, straffegjennomføringsloven § 56;Prøveløslatelse fra dom på tvunget helsevern med overføring til anstalt under Kriminalomsorgen – Kriminalomsorgens oppfølging av den prøveløslatte
31.01.2018;21.02.2018;SM-2017/1860;https://www.sivilombudsmannen.no/uttalelser/saksbehandlingen-utvelgelse-kandidater-intervju-brudd-pa-utredningsplikten-manglende-kontradiksjon/;forvaltningsloven § 11, forvaltningsloven § 17, forvaltningsloven § 2 annet ledd, forvaltningsloven § 2 første ledd;Saksbehandlingen ved utvelgelse av kandidater til intervju – brudd på utredningsplikten og manglende kontradiksjon
11.12.2017;19.02.2018;SM-2017/878;https://www.sivilombudsmannen.no/uttalelser/sporsmal-startdato-klageinstansens-tre-maneders-frist-endring-skade-avvike-underinstansen-mottok-klagen/;forvaltningsloven § 2 første ledd bokstav b, forvaltningsloven § 28 først ledd, forvaltningsloven § 28 tredje ledd, forvaltningsloven § 34, forvaltningsloven § 35, forvaltningsloven § 35 tredje ledd;Spørsmål om startdato for klageinstansens tre måneders frist for endring til skade kunne avvike fra da underinstansen mottok klagen
24.01.2018;19.02.2018;SM-2017/2334;https://www.sivilombudsmannen.no/uttalelser/saksbehandlingen-avvisning-klage-pa-tjenstlig-irettesettelse/;forvaltningsloven § 16, forvaltningsloven § 2, forvaltningsloven § 33, forvaltningsloven § 41;Saksbehandlingen ved avvisning av klage på tjenstlig irettesettelse
26.01.2018;16.02.2018;SM-2017/839;https://www.sivilombudsmannen.no/uttalelser/plassering-av-fylling-naermere-nabogrensen-enn-4-meter/;forvaltningsloven § 17, forvaltningsloven § 24, forvaltningsloven § 35, plan- og bygningsloven § 29-4 tredje ledd bokstav b, sivilombudsmannsloven § 10 annet ledd;Plassering av fylling nærmere nabogrensen enn 4 meter
08.02.2018;12.02.2018;SM-2017/3029;https://www.sivilombudsmannen.no/uttalelser/31263/;grunnloven § 100 femte ledd, offentleglova §, offentleglova § 28 andre ledd, offentleglova § 3, offentleglova § 4, offentleglova § 9;Innsyn i statsministerens kalender – saksdokumentbegrepet
29.01.2018;01.02.2018;SM-2017/2345;https://www.sivilombudsmannen.no/uttalelser/folkeregistrering-sporsmal-klageadgang/;barnelova § 1, barnelova § 39, forvaltningsloven § 2, forvaltningsloven § 2 første ledd bokstav a, skatteloven § 9-3;Folkeregistrering – spørsmål om klageadgang
23.01.2018;29.01.2018;SM-2016/2249;https://www.sivilombudsmannen.no/uttalelser/politiets-utlendingsenhets-underretning-vedtak-a-avvise-behandling-asylsoknader-storskogportefoljen/;forvaltningsloven § 27, forvaltningsloven § 27 første ledd, forvaltningsloven § 27 tredje ledd, utlendingsforskriften § 17-18 annet ledd, utlendingsloven § 105, utlendingsloven § 106, utlendingsloven § 32, utlendingsloven § 32 første ledd, utlendingsloven § 90;Politiets utlendingsenhets (PUs) manglende underretning om avvisningsvedtak i asylsøknadene over Storskog
15.01.2018;24.01.2018;SM-2017/1955;https://www.sivilombudsmannen.no/uttalelser/lanekassens-omgjoring-stipend-lan-kompetanse-a-behandle-omgjoringsanmodning/;forvaltningsloven § 35 første ledd;Lånekassens omgjøring av stipend til lån – kompetanse til å behandle omgjøringsanmodning
02.10.2017;17.01.2018;SM-2016/3220;https://www.sivilombudsmannen.no/uttalelser/dispensasjon-plan-bruksendring-kombinert-bruk-dobbel-sjobod-krav-begrunnelse/;forvaltningsloven § 25 første ledd, forvaltningsloven § 41, plan- og bygningsloven § 19-2 annet ledd første punktum;Dispensasjon fra plan for bruksendring til kombinert bruk for dobbel sjøbod – krav til begrunnelse
15.01.2018;17.01.2018;SM-2017/1616;https://www.sivilombudsmannen.no/uttalelser/fjell-kommunes-klagebehandling-sak-tilknytningsavgift-habilitet/;forvaltningsloven § 28 andre ledd, kommuneloven § 40;Fjell kommunes klagebehandling av sak om tilknytningsavgift – habilitet
04.04.2017;17.01.2018;SM-2016/1839;https://www.sivilombudsmannen.no/uttalelser/dispensasjon-byggegrense-detaljreguleringsplan/;forvaltningsloven § 35, plan- og bygningsloven § 19-2;Dispensasjon fra byggegrense i detaljreguleringsplan
19.12.2017;17.01.2018;SM-2017/1470;https://www.sivilombudsmannen.no/uttalelser/helseklages-behandlingstid-pasientskadesak/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd;Helseklages behandlingstid i pasientskadesak
05.01.2018;10.01.2018;SM-2017/2846;https://www.sivilombudsmannen.no/uttalelser/bruk-sivilforsvarets-tjenestepliktige-personell-idrettsarrangement/;;Bruk av Sivilforsvarets tjenestepliktige personell under idrettsarrangement
21.12.2017;04.01.2018;SM-2017/3475;https://www.sivilombudsmannen.no/uttalelser/godkjenning-av-yrkeskvalifikasjoner-fra-utlandet-ved-ansettelse-av-laerer-grunnopplaeringen/;opplæringsforskriften § 14-6, opplæringsforskriften § 14-6 første ledd;Godkjenning av yrkeskvalifikasjoner fra utlandet ved ansettelse av lærer i grunnopplæringen
15.11.2017;04.01.2018;SM-2016/1689;https://www.sivilombudsmannen.no/uttalelser/fylkesmannens-behandling-sak-om-opplaering-og-pa-tegnsprak/;barnelova § 30 første ledd annet punktum, barneloven § 30, barneloven § 31, forvaltningsloven §, forvaltningsloven§ 33, opplæringslova § 1-1 første ledd bokstav a, opplæringslova § 15-2 første ledd, opplæringslova § 2-6, opplæringslova § 5-3, opplæringslova § 5-5, opplæringslovas § 2-6, opplæringsloven § 2-6;Fylkesmannens behandling i sak om opplæring i og på tegnspråk
15.12.2017;04.01.2018;SM-2017/27;https://www.sivilombudsmannen.no/uttalelser/31077/;forvaltningsloven § 35, plan- og bygningsloven § 19-2 annet ledd første punktum, plan- og bygningsloven § 29-4 første ledd;Dispensasjon fra reguleringsbestemmelse om etasjeantall
11.12.2017;21.12.2017;SM-2016/2929;https://www.sivilombudsmannen.no/uttalelser/tilskudd-til-skredsikring/;forvaltningsloven §, forvaltningsloven§ 37-40, naturskadeloven § 20;Tilskudd til skredsikring
07.12.2017;21.12.2017;SM-2017/2658;https://www.sivilombudsmannen.no/uttalelser/ansettelse-av-sykehjemslege-sporsmal-om-usaklige-hensyn-fikk-telle-med-kvalifikasjonsvurderingen-og-om-et-fastlegevikariat-skulle-vaert-utlyst/;sivilombudsmannsloven § 10 annet ledd;Ansettelse av sykehjemslege – spørsmål om usaklige hensyn fikk telle med i kvalifikasjonsvurderingen og om et fastlegevikariat skulle vært utlyst
06.12.2017;21.12.2017;SM-2016/876;https://www.sivilombudsmannen.no/uttalelser/foreldelse-av-krav-pa-tilbakebetaling-av-mye-betalt-saeravgift/;forvaltningsloven § 9-4, forvaltningsloven § 9-9, ligningsloven § 9-12, merverdiavgiftsloven § 18-3;Foreldelse av krav på tilbakebetaling av for mye betalt særavgift
06.12.2017;19.12.2017;SM-2016/2083;https://www.sivilombudsmannen.no/uttalelser/palegg-om-reduserer-lydnivaet-fra-et-utested/;forvaltningsloven §, sivilombudsmannsloven § 10 annet ledd;Pålegg om å redusere lydnivået fra et utested
15.12.2017;18.12.2017;SM-2017/405;https://www.sivilombudsmannen.no/uttalelser/soknad-om-beskyttelse-enslig-mindrearig-asylsoker-saksbehandlingstid-og-informasjon-til-parten-underveis/;forvaltningsloven § 11, forvaltningsloven § 17, forvaltningsloven § 17 første ledd, grunnloven § 104, grunnloven § 98, sivilombudsmannen § 6 annet ledd, utlendingsforskriften § 8-2, utlendingsloven § 38;Søknad om beskyttelse for enslig, mindreårig asylsøker – saksbehandlingstid og informasjon til parten underveis
30.11.2017;12.12.2017;SM-2017/1231;https://www.sivilombudsmannen.no/uttalelser/dispensasjon-til-utfylling-sjo-og-oppforing-av-kai/;plan- og bygningsloven § 1-8, plan- og bygningsloven § 19-2 første ledd;Dispensasjon til utfylling i sjø og oppføring av kai
24.11.2017;04.12.2017;SM-2017/804;https://www.sivilombudsmannen.no/uttalelser/innsyn-opplysninger-ruters-billettkontroller/;forvaltningsloven § 33 femte ledd, forvaltningsloven § 34 andre ledd, offentleglova § 11, offentleglova § 24, offentleglova § 24 første ledd, offentleglova § 3, offentleglova § 32, offentleglova § 32 tredje ledd andre punktum, offentleglova § 9, sivilombudsmannsloven §;Innsyn i opplysninger om Ruters billettkontroller
21.11.2017;01.12.2017;SM-2017/2824;https://www.sivilombudsmannen.no/uttalelser/behandling-innsynskrav-mattilsynet-region-midt/;forvaltningsloven § 18, forvaltningsloven § 18 første ledd, forvaltningsloven § 21 andre ledd, forvaltningsloven § 21 første ledd, offentleglova § 31, offentleglova § 32, sivilombudsmannsloven § 5;Behandling av innsynskrav i Mattilsynet, Region Midt
27.11.2017;29.11.2017;SM-2017/1135;https://www.sivilombudsmannen.no/uttalelser/vedtak-uten-saksbehandleres-navn/;folketrygdloven § 25-3 annet ledd, forvaltningsloven § 23, forvaltningsloven § 32, forvaltningsloven § 41, forvaltningsloven § 5-3 fjerde ledd, forvaltningsloven § 6 annet ledd, forvaltningsloven § 6 første ledd, forvaltningsloven § 6 første ledd første punktum, forvaltningsloven § 8 første ledd, offentleglova § 1;Vedtak uten saksbehandleres navn
14.11.2017;29.11.2017;SM-2017/1105;https://www.sivilombudsmannen.no/uttalelser/plikten-a-veilede-forvaltningsorgan-innsyn-besokslogg-hos-naerings-fiskeridepartementet/;forvaltningsloven §, forvaltningsloven § 11, offentleglova §, offentleglova§;Plikten til å veilede om rett forvaltningsorgan – innsyn i besøkslogg hos Nærings- og fiskeridepartementet
22.11.2017;27.11.2017;SM-2017/458;https://www.sivilombudsmannen.no/uttalelser/merverdiavgiftskompensasjon-nar-kompensasjonsretten-inntrer-private-barnehager/;barnehageloven § 6;Merverdiavgiftskompensasjon – om når kompensasjonsretten inntrer for private barnehager
10.11.2017;24.11.2017;SM-2017/1246;https://www.sivilombudsmannen.no/uttalelser/behandlingstid-klage-kosttilbudet-fengselet-krenket-religionsfriheten/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd, straffegjennomføringsloven § 7;Behandlingstid for klage over at kosttilbudet i fengselet krenket religionsfriheten
07.09.2017;22.11.2017;SM-2016/1758;https://www.sivilombudsmannen.no/uttalelser/partsinnsyn-offentlige-ansettelsessaker-klages-likestillings-diskrimineringsombudet/;forvaltningsloven § 18, forvaltningsloven § 19, forvaltningsloven § 2 andre ledd;Partsinnsyn i offentlige ansettelsessaker som klages inn for Likestillings- og diskrimineringsombudet
27.09.2017;21.11.2017;SM-2016/3271;https://www.sivilombudsmannen.no/uttalelser/utlendingsnemndas-utredningsplikt-vurdering-barnets-beste-avslag-pa-anmodning-omgjoring/;grunnloven § 104 annet ledd, utlendingsforskriften § 8-5, utlendingsforskriften § 8-5 første ledd, utlendingsloven § 28, utlendingsloven § 38, utlendingslovens § 38 tredje ledd;Utlendingsnemndas utredningsplikt og vurdering av barnets beste ved avslag på anmodning om omgjøring
14.03.2017;15.11.2017;SM-2016/3001;https://www.sivilombudsmannen.no/uttalelser/soknad-nattavlastning-rettsanvendelse-bevisbedommelse-hensynet-barnets-beste-m-m/;forvaltningsloven § 17, forvaltningsloven § 25 siste ledd, forvaltningsloven § 33 fjerde ledd, forvaltningsloven § 33 første ledd, forvaltningsloven § 34 annet ledd annet punktum, grunnloven § 104, grunnloven § 104 annet ledd, ombudsmannsloven § 7 første ledd, omsorgstjenesteloven § 3-1, omsorgstjenesteloven § 3-2, omsorgstjenesteloven § 4-1, omsorgstjenesteloven § 4-1 første ledd første punktum, omsorgstjenesteloven§ 3-2 første ledd, pasient- og brukerrettighetsloven § 2-1, pasient- og brukerrettighetsloven § 2-7 annet ledd, pasient- og brukerrettighetsloven § 2-8, pasient- og brukerrettighetsloven § 3-1 første ledd første punktum, pasient- og brukerrettighetsloven § 7-6, pasient- og brukerrettighetsloven § 7-6 annet ledd tredje punktum, pasient- og brukerrettighetsloven§ 7-2, sosialtjenesteloven § 4-2 bokstav b;Søknad om nattavlastning – rettsanvendelse, bevisbedømmelse, hensynet til barnets beste m.m.
03.11.2017;14.11.2017;SM-2017/1043;https://www.sivilombudsmannen.no/uttalelser/30775/;forvaltningsloven § 13-9, skatteloven §, skatteloven § 16-20, skatteloven§ 16-20, skatteloven§ 5-20;Kreditfradrag i norsk skatt på kapitalpensjon opptjent i Danmark
07.11.2017;13.11.2017;SM-2016/2884;https://www.sivilombudsmannen.no/uttalelser/tilbakekall-samtykke-vergemal-rettsanvendelse-saksutredning-mv/;forvaltningsloven § 11, forvaltningsloven § 17, forvaltningsloven § 33 femte ledd, vergemålsforskriften § 13, vergemålsloven §, vergemålsloven § 63 første ledd annet punktum, vergemålsloven§ 63 første ledd annet punktum;Tilbakekall av samtykke til vergemål – rettsanvendelse, saksutredning mv.
09.11.2017;10.11.2017;SM-2017/665;https://www.sivilombudsmannen.no/uttalelser/kommunens-klagebehandling-sak-startlan/;forvaltningsloven §, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven§ 24, kommuneloven § 40 nr. 3 bokstav c, kommuneloven § 40 tredje ledd bokstav c;Kommunens klagebehandling av sak om startlån
06.10.2017;10.11.2017;SM-2016/2208;https://www.sivilombudsmannen.no/uttalelser/sporsmal-helse-omsorgsdepartementet-naerstaendes-klagerett-pa-innsynsavslag-avdodes-pasientopplysninger-helsepersonelloven-%c2%a7-24-forste-ledd/;helsepersonelloven § 23 nr. 6, helsepersonelloven § 24, helsepersonelloven § 24 første ledd, pasient- og brukerrettighetsloven § 5-1, pasientrettighetsloven § 1-3;Spørsmål til Helse- og omsorgsdepartementet om nærståendes klagerett på innsynsavslag i avdødes pasientopplysninger etter helsepersonelloven § 24 første ledd
30.09.2017;08.11.2017;SM-2016/3512;https://www.sivilombudsmannen.no/uttalelser/sporsmal-tiltaket-lar-realisere-dispensasjon/;sivilombudsmannsloven § 10 andre ledd siste punktum;Spørsmål om tiltaket lar seg realisere uten dispensasjon
22.10.2017;26.10.2017;SM-2017/1340;https://www.sivilombudsmannen.no/uttalelser/ansettelse-lege-spesialisering-soknadsfristens-utlop/;arbeidsmiljøloven § 14-9 sjette ledd, forvaltningsloven § 17;Ansettelse av lege i spesialisering før søknadsfristens utløp
23.10.2017;25.10.2017;SM-2017/2120;https://www.sivilombudsmannen.no/uttalelser/behandlingstiden-sak-familieinnvandring-adgang-hemmelighold-saken-oversendt-justis-beredskapsdepartementet/;forvaltningsloven §, forvaltningsloven § 11, forvaltningsloven § 17 første ledd;Behandlingstiden i sak om familieinnvandring – adgang til hemmelighold om at saken er oversendt til Justis- og beredskapsdepartementet
11.10.2017;17.10.2017;SM-2017/646;https://www.sivilombudsmannen.no/uttalelser/utredning-personlig-egnethet-tilsetting-fagarbeider-bruk-matrise-kvalifikasjonsvurderingen/;forvaltningsloven § 17, forvaltningsloven § 17 første ledd, forvaltningsloven § 2 annet ledd, sivilombudsmannsloven § 10 annet ledd;Utredning av personlig egnethet ved tilsetting av fagarbeider – bruk av matrise i kvalifikasjonsvurderingen
25.09.2017;16.10.2017;SM-2016/2223;https://www.sivilombudsmannen.no/uttalelser/tilbakekall-forerett-pa-grunn-manglende-edruelighet/;forvaltningsloven § 24, forvaltningsloven § 25, politiloven § 9, vegtrafikkloven § 33, vegtrafikkloven § 34, vegtrafikkloven § 34 femte ledd;Tilbakekall av førerett på grunn av manglende edruelighet
01.10.2017;16.10.2017;SM-2017/1614;https://www.sivilombudsmannen.no/uttalelser/opprettelse-tilsetting-stilling-radmannens-stab-informasjon-ansatte-utlysing/;arbeidsmiljøloven § 14-1;Opprettelse og tilsetting i ny stilling i rådmannens stab uten informasjon til de ansatte og uten utlysing
01.10.2017;12.10.2017;SM-2017/1970;https://www.sivilombudsmannen.no/uttalelser/lofte-om-fremtidig-stilling-som-helsesoster-uten-forutgaende-utlysning/;;Løfte om fremtidig stilling som helsesøster uten forutgående utlysning – sak av eget tiltak
01.10.2017;05.10.2017;SM-2016/2523;https://www.sivilombudsmannen.no/uttalelser/dekning-sakskostnader-behandling-forsteinstansen-klageinstansens-opphevelse/;forvaltningsloven §, forvaltningsloven § 36;Dekning av sakskostnader ved ny behandling i førsteinstansen etter klageinstansens opphevelse
21.09.2017;03.10.2017;SM-2016/2946;https://www.sivilombudsmannen.no/uttalelser/sak-klage-pa-oppfolging-helsetjenester/;forvaltningsloven §, pasient- og brukerrettighetsloven § 7-4;Sak om klage på oppfølging av helsetjenester
