Datasett hentet fra;https://hnygard.github.io/sivilombudet-uttalelser/;@hallny / Norske-postlister.no;Kilde;https://www.sivilombudet.no/uttalelser/;Data hentet;09.11.2025 09:09:11
Dato - uttalelse;Dato - publisert;Saksnummer;Lenke uttalelse;Lovreferanse;Tittel
14.02.2023;20.02.2023;SM-2022/3669;https://www.sivilombudet.no/uttalelser/salg-av-prisregulert-andelsleilighet-sporsmal-om-enkeltvedtak/;forvaltningsloven § 2, omsorgstjenesteloven § 3-7, sosialtjenesteloven § 15;
20.01.2023;14.02.2023;SM-2022/1217;https://www.sivilombudet.no/uttalelser/statsforvalterens-behandling-av-krav-om-retting-eller-sletting-av-mange-journalopplysninger/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 34 andre ledd andre punktum, helsepersonelloven §, helsepersonelloven § 42 andre ledd første punktum, helsepersonelloven § 43 andre ledd, helsepersonelloven§ 42-44, pasient- og brukerrettighetsloven § 5-2;
08.02.2023;14.02.2023;SM-2022/4625;https://www.sivilombudet.no/uttalelser/froya-kommunes-saksbehandlingstid-og-rutiner-i-byggesaker/;forskriften § 7-1 bokstav c, forvaltningsloven § 1, forvaltningsloven § 11, plan- og bygningsloven § 1-4 første ledd, plan- og bygningsloven § 1-9, plan- og bygningsloven § 21-7 første ledd, plan- og bygningsloven § 32-1;
05.02.2023;14.02.2023;SM-2022/4188;https://www.sivilombudet.no/uttalelser/kravene-til-innholdet-av-en-klage-etter-skatteforvaltningsloven-%c2%a7-13-5-tredje-ledd/;forvaltningsloven § 12-1, forvaltningsloven § 13-4, forvaltningsloven § 13-5, forvaltningsloven § 13-5 tredje ledd, forvaltningsloven § 13-6, forvaltningsloven § 32 tredje ledd, ligningsloven § 9-2 nr. 2, ligningsloven § 9-2 nr. 2 annet punktum;
30.01.2023;14.02.2023;SM-2022/3750;https://www.sivilombudet.no/uttalelser/endring-av-trygdeavgift-etter-dom-i-hoyesterett/;folketrygdloven § 2-8, forskriften § 3 bokstav c, forvaltningsloven §, forvaltningsloven § 12-1 tredje ledd bokstav a, forvaltningsloven§ 12-1 tredje ledd bokstav a, ligningsloven § 9-5 nr. 2 bokstav a, ligningsloven § 9-5 nr. 7;
23.01.2023;08.02.2023;SM-2022/5067;https://www.sivilombudet.no/uttalelser/forhandsvarsling-ved-automatiserte-vedtak-om-reduksjon-i-uforetrygd/;folketrygdloven § 12-14, folketrygdloven § 12-14 annet ledd, folketrygdloven § 12-14 fjerde ledd, folketrygdloven § 21-3 andre ledd, forskriften § 2-1 første ledd, forvaltningsloven § 16, forvaltningsloven § 17, forvaltningsloven § 18, nav-loven § 1, nav-loven § 4;
18.01.2023;26.01.2023;SM-2022/2957;https://www.sivilombudet.no/uttalelser/fastsettelse-av-bosted-i-fiskermanntallet/;forskriften §, forskriften § 1, forskriften § 11, forskriften § 40 bokstav d, forskriften § 5-1-3, forskriften § 8, forskriften§ 5-1-3;
10.01.2023;26.01.2023;SM-2022/2945;https://www.sivilombudet.no/uttalelser/reelt-bosted-ved-soknad-om-deltakelse-i-kongekrabbefiske/;forskriften § 40 bokstav d, forskriften § 5-1-11 første ledd, forskriften § 5-1-3;
16.12.2022;12.01.2023;SM-2022/1048;https://www.sivilombudet.no/uttalelser/tilsynssak-brudd-pa-taushetsplikten-etter-helsepersonelloven-%c2%a7-21-og-21-a/;forvaltningsloven § 17 første ledd, helsepersonelloven §, helsepersonelloven § 21, helsepersonelloven § 3 tredje ledd, helsepersonelloven§ 22, omsorgstjenesteloven § 4-1, pasient- og brukerrettighetsloven § 7-4;
20.12.2022;12.01.2023;SM-2022/2672;https://www.sivilombudet.no/uttalelser/skjerming-av-navn-pa-helsepersonell-med-hjemmel-i-arbeidsmiljoloven-%c2%a7-4-3/;arbeidsmiljøloven § 3-4 nr. 3, arbeidsmiljøloven § 4-3, forskriften § 10 andre ledd, forskriften § 7, forvaltningsloven §, forvaltningsloven § 19, forvaltningsloven § 19 andre ledd bokstav b, forvaltningsloven § 19 annet ledd bokstav b, forvaltningsloven § 34 fjerde ledd, forvaltningsloven§ 28, helsepersonelloven § 21, helsepersonelloven § 33 andre ledd, helsepersonelloven § 40, helsepersonelloven § 40 andre ledd, helsepersonelloven § 40 første ledd, pasient- og brukerrettighetsloven § 5-1, pasient- og brukerrettighetsloven § 7-2, pasient- og brukerrettighetsloven § 7-7;
21.12.2022;09.01.2023;SM-2022/4149;https://www.sivilombudet.no/uttalelser/innsyn-i-moteportal-for-folkevalgte-i-kommune-politikerportalen/;forvaltningsloven § 33 femte ledd, forvaltningsloven § 34 andre ledd, kommuneloven § 11-2, kommuneloven § 11-2 første ledd, kommuneloven § 11-3, kommuneloven § 11-5, kommuneloven § 30, kommuneloven § 31, offentleglova § 14, offentleglova § 16 første ledd, offentleglova § 16 første ledd bokstav a, offentleglova § 32 tredje ledd andre punktum, offentleglova § 4;
20.12.2022;21.12.2022;SM-2022/1343;https://www.sivilombudet.no/uttalelser/konsekvensutredning-av-alternative-lokaliteter-ved-planlegging-av-toft-naeringsomrade/;forskriften § 12, forskriften § 14 første ledd bokstav c, forskriften § 16 tredje ledd, forskriften § 19 siste ledd, forvaltningsloven § 41, naturmangfoldloven § 12;
16.12.2022;21.12.2022;SM-2022/4160;https://www.sivilombudet.no/uttalelser/saksbehandlingstid-for-saker-som-henvises-til-ny-behandling-i-underinstansen/;forvaltningsloven § 11, forvaltningsloven § 17 første ledd;
12.12.2022;20.12.2022;SM-2022/3720;https://www.sivilombudet.no/uttalelser/begrunnelse-av-vedtak-om-forlengelse-av-tvungent-psykisk-helsevern/;forskriften § 54 tredje ledd, forskriften § 55 tredje ledd, forskriftens § 55 tredje ledd bokstav a, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 34 andre ledd, pasient- og brukerrettighetsloven § 4-3, psykisk helsevernloven § 3-3, psykisk helsevernloven § 3-8, psykisk helsevernloven § 6-4 femte ledd;
16.12.2022;19.12.2022;SM-2022/4813;https://www.sivilombudet.no/uttalelser/lang-saksbehandlingstid-i-skatteklagenemnda-og-tidsbrukens-betydning-for-muligheten-til-endring-av-nemndas-vedtak/;forvaltningsloven § 12-6, forvaltningsloven § 13-9, forvaltningsloven § 5-2 første ledd, forvaltningsloven § 9-9, forvaltningsloven § 9-9 første ledd, sivilombudslovens § 25 tredje ledd;
14.12.2022;15.12.2022;SM-2022/3856;https://www.sivilombudet.no/uttalelser/lang-behandlingstid-av-soknad-om-norsk-statsborgerskap-og-sak-om-tilbakekall/;forvaltningsloven § 1, forvaltningsloven § 11, statsborgerloven § 7 første ledd bokstav d, utlendingsloven §, utlendingsloven § 63 første ledd, utlendingsloven § 80, utlendingsloven§ 62 bokstav b;
08.12.2022;15.12.2022;SM-2022/2358;https://www.sivilombudet.no/uttalelser/datatilsynets-behandling-av-klage-pa-avvisningsvedtak/;forvaltningsloven §, forvaltningsloven§ 11;
30.11.2022;08.12.2022;SM-2022/2641;https://www.sivilombudet.no/uttalelser/klagebehandling-ved-tilbakekall-av-forerett-ved-manglende-oppfyllelse-av-helsekrav-vegtrafikkloven-%c2%a7-34-andre-ledd/;forvaltningsloven § 11 første ledd, forvaltningsloven § 33, forvaltningsloven § 33 femte ledd, forvaltningsloven § 34, forvaltningsloven § 34 andre ledd, vegtrafikkloven § 34 andre ledd, vegtrafikkloven § 34 første ledd;
28.11.2022;08.12.2022;SM-2022/3926;https://www.sivilombudet.no/uttalelser/avslag-pa-soknad-om-konsesjon-til-sameie-i-landbrukseiendom/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 34 andre ledd, forvaltningsloven § 34 fjerde ledd, konsesjonsloven § 1, konsesjonsloven § 5 andre ledd, konsesjonsloven § 9;
06.12.2022;08.12.2022;SM-2022/5173;https://www.sivilombudet.no/uttalelser/innsyn-i-sokerliste-der-opplysninger-om-en-soker-er-unntatt-offentlighet-klagebehandlingen/;offentleglova § 25, offentleglova § 25 andre ledd, offentleglova § 25 andre ledd tredje punktum, offentleglova § 31 første ledd, offentleglova § 32 første ledd;
06.12.2022;07.12.2022;SM-2022/4247;https://www.sivilombudet.no/uttalelser/langvarig-og-ugrunnet-berostillelse-av-et-barns-sak-om-statsborgerskap/;forvaltningsloven § 11, forvaltningsloven § 13, forvaltningsloven § 17 første ledd, grunnloven § 104, grunnloven § 104 andre ledd, statsborgerloven § 17;
01.12.2022;07.12.2022;SM-2022/4213;https://www.sivilombudet.no/uttalelser/unnlatt-saksbehandling-av-klage-pa-avslag-pa-innsynskrav/;forvaltningsloven § 33, offentleglova §, offentleglova § 2, offentleglova § 2 fjerde ledd, offentleglova § 3, offentleglova § 32, offentleglova § 4, straffeloven § 231;
10.11.2022;25.11.2022;SM-2022/1137;https://www.sivilombudet.no/uttalelser/opphold-pa-humanitaert-grunnlag-adgangen-til-a-henvise-vurderingen-av-berorte-barns-beste-til-eventuell-familieinnvandringssak/;forvaltningsloven § 17, grunnloven § 104, sivilombudsloven § 12 første ledd bokstav b, utlendingsforskriften § 10-1, utlendingsforskriften § 17-1, utlendingsforskriften § 8-5, utlendingsforskriften § 8-5 sjette ledd, utlendingsloven § 28, utlendingsloven § 38, utlendingsloven § 40 første ledd, utlendingsloven § 42, utlendingsloven § 49, utlendingsloven § 56;
18.11.2022;25.11.2022;SM-2022/1321;https://www.sivilombudet.no/uttalelser/avfallsgebyr-for-fraflyttet-eiendom/;forskriften § 17 tredje ledd, forskriften § 18, forskriften § 18 femte ledd, forskriftens § 18 femte ledd, forurensningsloven § 27, forurensningsloven § 30, forurensningsloven § 34, forurensningsloven § 34 første ledd, forurensningslovens § 30 første ledd, forvaltningsloven § 33 femte ledd;
16.11.2022;25.11.2022;SM-2022/3550;https://www.sivilombudet.no/uttalelser/postjournalen-til-utenriksdepartementet-sporsmal-om-innsyn-i-journalen-til-en-seksjon-og-om-adgangen-til-a-unnta-journaloppforinger-for-enkelte-sakstyper-og-dokumenter/;grunnloven § 100, offentlegforskrifta § 6, offentlegforskrifta § 9, offentleglova § 10, offentleglova § 13, offentleglova § 14, offentleglova § 15, offentleglova § 27 første ledd, offentleglova § 29 første ledd andre punktum, offentleglova § 3, offentleglova § 9;
14.11.2022;17.11.2022;SM-2022/2520;https://www.sivilombudet.no/uttalelser/vurdering-av-personlig-egnethet-ved-ansettelse-i-offentlig-stilling/;forvaltningsloven § 17, forvaltningsloven § 18, forvaltningsloven § 2 andre ledd, sivilombudsloven § 12;
04.11.2022;17.11.2022;SM-2022/1828;https://www.sivilombudet.no/uttalelser/voldsoffererstatning-vurdering-av-straffeloven-%c2%a7291-voldtekt/;forvaltningsloven § 25, forvaltningsloven § 34, straffeloven §, straffeloven § 291, straffeloven § 291 bokstav b, straffeloven § 297, straffeloven §291, straffeloven§ 192, voldsoffererstatningsloven § 6;
04.11.2022;17.11.2022;SM-2022/1801;https://www.sivilombudet.no/uttalelser/voldsoffererstatning-vurdering-av-straffeloven-%c2%a7-291-voldtekt/;forvaltningsloven § 25, forvaltningsloven § 34, straffeloven §, straffeloven § 291, straffeloven § 297, straffeloven§ 192, voldsoffererstatningsloven § 6;
14.11.2022;16.11.2022;SM-2022/1184;https://www.sivilombudet.no/uttalelser/kontroll-med-bruk-av-mekaniske-tvangsmidler-i-psykisk-helsevern-rapport-fra-undersokelse-av-eget-tiltak/;forskriften §, forskriften § 25 andre ledd, forskriften § 26, forskriften § 27 fjerde ledd, forskriften § 28 først ledd, forskriften § 28 første ledd, forskriften § 30 første ledd, forskriften § 4 siste ledd, forskriften § 5, forskriften § 54 tredje ledd, forskriften § 55, forskriften § 55 (3), forskriften § 55 fjerde ledd, forskriften § 55 tredje ledd bokstav c, forskriften § 63, forskriften § 8 bokstav a, forskriftens § 55 tredje ledd bokstav a, forskriften§ 57, forvaltningsloven § 12, forvaltningsloven § 23, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 29, forvaltningsloven § 32 første ledd bokstav a, forvaltningsloven § 33 første ledd, forvaltningsloven § 34 andre ledd, forvaltningsloven § 34 andre ledd andre punktum, forvaltningsloven § 34 andre ledd første punktum, forvaltningsloven § 41, grunnloven § 92, grunnloven § 93, grunnloven § 93 andre ledd, psykisk helsevernloven § 1-2, psykisk helsevernloven § 1-4, psykisk helsevernloven § 1-6, psykisk helsevernloven § 1-7 første ledd, psykisk helsevernloven § 4-2, psykisk helsevernloven § 4-8, psykisk helsevernloven § 4-8 andre ledd bokstav a, psykisk helsevernloven § 6-1 andre ledd, psykisk helsevernloven § 6-1 første ledd, psykisk helsevernloven § 6-2, psykisk helsevernloven § 6-3, psykisk helsevernloven § 6-4, sivilombudsloven § 1, sivilombudsloven § 20 første ledd, spesialisthelsetjenesteloven § 2-2;
02.11.2022;09.11.2022;SM-2022/2000;https://www.sivilombudet.no/uttalelser/omgjoring-av-tilsynsavgjorelse/;forvaltningsloven § 11, helsepersonelloven § 4, pasient- og brukerrettighetsloven § 7-4;
24.10.2022;09.11.2022;SM-2022/2508;https://www.sivilombudet.no/uttalelser/saksbehandlingen-ansettelse-av-forsteamanuensis-forhandsvurdering/;forvaltningsloven § 17, forvaltningsloven § 17 første ledd, forvaltningsloven § 2;
03.11.2022;08.11.2022;SM-2022/3574;https://www.sivilombudet.no/uttalelser/oppreisning-for-oversittelse-av-klagefrist-2/;forskriften § 13, forskriften § 6, forvaltningsloven § 11 fjerde ledd, forvaltningsloven § 31, forvaltningsloven § 31 første ledd bokstav b, forvaltningsloven § 35, forvaltningsloven § 35 første ledd bokstav c, forvaltningsloven § 41;
27.10.2022;08.11.2022;SM-2022/3899;https://www.sivilombudet.no/uttalelser/saksbehandlingstid-for-krav-om-innsyn-i-egen-pasientjournal/;forvaltningsloven § 11, pasient- og brukerrettighetsloven § 5-1;
29.10.2022;08.11.2022;SM-2022/3857;https://www.sivilombudet.no/uttalelser/innsyn-i-dokumenter-som-omhandler-lovbrudd/;offentleglova §, offentleglova § 14 første ledd, offentleglova § 24 andre ledd, offentleglova § 24 annet ledd, offentleglova § 3;
19.10.2022;03.11.2022;SM-2022/1316;https://www.sivilombudet.no/uttalelser/fritak-fra-vurdering-med-karakter-i-skriftlig-sidemal/;forskriften § 1-11, forskriften § 3, forvaltningsloven § 11, forvaltningsloven § 17, forvaltningsloven § 17 første ledd, forvaltningsloven § 2, forvaltningsloven § 25, forvaltningsloven § 3, grunnloven § 104, opplæringslova §, opplæringslova § 3-19 første ledd bokstav a, opplæringslova§ 2-3;
25.10.2022;03.11.2022;SM-2022/4415;https://www.sivilombudet.no/uttalelser/saksbehandlingstiden-hos-nav-arbeid-og-ytelser-i-klagesaker-om-sykepenger/;folketrygdloven § 21-10 annet ledd, folketrygdloven § 21-10 første ledd, forvaltningsloven § 11;
27.10.2022;28.10.2022;SM-2022/1621;https://www.sivilombudet.no/uttalelser/vurdering-av-barnets-beste-ved-behandling-av-soknad-om-skolebytte/;forvaltningsloven § 17 første ledd, forvaltningsloven § 33, forvaltningsloven § 34, forvaltningsloven § 34 andre ledd, grunnloven § 104, opplæringslova § 15-1 tredje ledd, opplæringslova § 8-1 første ledd første punktum, opplæringslova § 8-1 tredje ledd;
25.10.2022;28.10.2022;SM-2022/1042;https://www.sivilombudet.no/uttalelser/betydningen-av-en-dispensasjons-konsekvenser-for-behandlingen-av-senere-dispensasjonssoknader/;forvaltningsloven § 34 andre ledd tredje punktum, plan- og bygningsloven § 19-2;
17.10.2022;26.10.2022;SM-2022/2070;https://www.sivilombudet.no/uttalelser/arbeidsgivers-adgang-til-a-vektlegge-tiltredelsestidspunkt-ved-vurdering-av-soker/;arbeidsmiljøloven § 12-13, arbeidsmiljølovens § 12-13, kommuneloven § 14, kommuneloven § 8-2, kommuneloven § 8-6;
19.10.2022;26.10.2022;SM-2022/3100;https://www.sivilombudet.no/uttalelser/ansettelse-av-sfo-leder/;forvaltningsloven § 17, forvaltningsloven § 17 første ledd;
17.10.2022;20.10.2022;SM-2022/2142;https://www.sivilombudet.no/uttalelser/parkeringstillatelse-for-forflytningshemmede-4/;forskriftens § 1, forskriftens § 3, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 33 første ledd, forvaltningsloven § 34, forvaltningsloven § 34 annet ledd annet punktum;
17.10.2022;20.10.2022;SM-2022/1303;https://www.sivilombudet.no/uttalelser/krav-til-medvirkning-ved-endringer-i-forslag-til-reguleringsplan-etter-gjennomfort-horing-og-offentlig-ettersyn/;forvaltningsloven §, forvaltningsloven § 17, forvaltningsloven § 41, plan- og bygningsloven § 1-1 fjerde ledd, plan- og bygningsloven § 12-10 første ledd, plan- og bygningsloven § 12-10 første ledd første punktum, plan- og bygningsloven § 5-1 første ledd, plan- og bygningsloven § 5-2;
13.10.2022;20.10.2022;SM-2022/1299;https://www.sivilombudet.no/uttalelser/om-dokumenter-om-salg-oppkjop-av-bergen-engines-var-organinterne-i-regjeringen/;offentleglova § 14, offentleglova § 14 første ledd, offentleglova § 15, offentleglova § 15 første ledd andre punktum, offentleglova § 15 tredje ledd, offentleglova § 29 første ledd første punktum, offentleglova § 3, sivilombudsloven § 10, sivilombudsloven § 11, sivilombudsloven § 11 første ledd bokstav b;
14.10.2022;14.10.2022;SM-2022/1374;https://www.sivilombudet.no/uttalelser/vurdering-av-miljovirkninger-ved-avgjorelse-av-innsigelse-til-akvakulturomrader-i-kommuneplan-bronnoy-kommune/;forskriften § 12, forskriften § 18, forvaltningsloven § 41, naturmangfoldloven §, naturmangfoldloven§ 8-12, plan- og bygningsloven § 11-16;
14.10.2022;14.10.2022;SM-2022/1377;https://www.sivilombudet.no/uttalelser/utredning-av-miljovirkninger-ved-regulering-av-akvakulturomrader-i-kommuneplan-alver-kommune/;forskriften § 12, forskriften § 17, forskriften § 30 bokstav a, forskriften § 8 første ledd, forvaltningsloven § 41, naturmangfoldloven §, naturmangfoldloven§ 8-12;
11.10.2022;13.10.2022;SM-2022/1135;https://www.sivilombudet.no/uttalelser/klageinstansens-kompetanse-ved-tildeling-av-avtalehjemmel-for-fysioterapeut/;forvaltningsloven § 28 andre ledd, forvaltningsloven § 33 andre ledd, forvaltningsloven § 33 annet ledd, forvaltningsloven § 33 fjerde ledd, forvaltningsloven § 34, kommuneloven § 13-3, kommuneloven § 13-3 annet ledd;
26.09.2022;29.09.2022;SM-2022/2637;https://www.sivilombudet.no/uttalelser/moteoffentlighet-lukking-av-styremote-i-helseforetak/;forvaltningsloven § 6, forvaltningsloven § 6 annet ledd;
21.09.2022;29.09.2022;SM-2022/2782;https://www.sivilombudet.no/uttalelser/kommunens-saksbehandling-i-sak-om-startlan-plikt-til-a-vurdere-hensynet-til-barna-og-krav-til-begrunnelse/;forskriften § 5-4 andre ledd bokstav a, forskriften § 5-4 annet ledd, forskriftens § 5-4 andre ledd bokstav a, forskriftens § 5-4 annet ledd, forskriftens § 5-4 annet ledd bokstav a, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 33 første ledd, forvaltningsloven § 34 andre ledd, forvaltningsloven § 34 annet ledd, grunnloven § 104 annet ledd;
